Code INSEE région;Région;Nature;Date;Heure;Date - Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Import Grand-Est;Import Auvergne-Rhône-Alpes;Import Nouvelle-Aquitaine;Import Bourgogne-Franche-Comté;Import Bretagne;Import Centre-Val de Loire;Import Ile-de-France;Import Occitanie;Import Hauts-de-France;Import Normandie;Import Pays-de-la-Loire;Import PACA;Import Espagne;Import Suisse;Import Royaume-Uni;Import Italie;Import Allemagne;Import Belgique;Import Luxembourg;Export Grand-Est;Export Auvergne-Rhône-Alpes;Export Nouvelle-Aquitaine;Export Bourgogne-Franche-Comté;Export Bretagne;Export Centre-Val de Loire;Export Ile-de-France;Export Occitanie;Export Hauts-de-France;Export Normandie;Export Pays-de-la-Loire;Export PACA;Export Espagne;Export Suisse;Export Royaume-Uni;Export Italie;Export Allemagne;Export Belgique;Export Luxembourg;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 64
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-04;22:15;2020-05-04T22:15:00+02:00;3383;149;;7;0;1170;0;86;1971;-;83;-;;-;-;;2589;-;-;-;-;-;;-;0;;;;-;-352;-;;-;-;;-221;;-;-;-;-;;-;-128;;;;4.4;4.5;;;0.21;14.58;0.0;0.0;34.58;35.79;2.54;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-04;23:45;2020-05-04T23:45:00+02:00;3827;148;;6;0;1005;0;86;2581;-;103;-;;-;-;;3072;-;-;-;-;-;;-;0;;;;-;-218;-;;-;-;;-222;;-;-;-;-;;-;-155;;;;3.87;4.47;;;0.16;12.5;0.0;0.0;26.26;30.74;2.25;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;03:00;2020-05-05T03:00:00+02:00;3146;137;;12;0;1103;0;86;1807;-;107;-;;-;-;;2238;-;-;-;-;-;;-;0;;;;-;-217;-;;-;-;;-161;;-;-;-;-;;-;-160;;;;4.35;4.14;;;0.38;25.0;0.0;0.0;35.06;33.74;2.73;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;04:15;2020-05-05T04:15:00+02:00;2887;138;;12;0;1027;-51;87;1676;-;131;-;;-;-;;2118;-;-;-;-;-;;-;0;;;;-;-262;-;;-;-;;-151;;-;-;-;-;;-;-160;;;;4.78;4.17;;;0.42;25.0;0.0;0.0;35.57;31.42;3.01;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;05:00;2020-05-05T05:00:00+02:00;2903;136;;10;0;1009;-50;86;1712;-;129;-;;-;-;;2151;-;-;-;-;-;;-;0;;;;-;-261;-;;-;-;;-153;;-;-;-;-;;-;-155;;;;4.68;4.11;;;0.34;20.83;0.0;0.0;34.76;30.87;2.96;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;06:30;2020-05-05T06:30:00+02:00;2913;160;;15;17;1171;0;86;1463;-;136;-;;-;-;;1967;-;-;-;-;-;;-;0;;;;-;-310;-;;-;-;;-157;;-;-;-;-;;-;-173;;;;5.49;4.84;;;0.51;31.25;0.58;1.25;40.2;35.82;2.95;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;07:15;2020-05-05T07:15:00+02:00;2994;187;;15;56;1307;0;87;1342;-;120;-;;-;-;;1849;-;-;-;-;-;;-;0;;;;-;-292;-;;-;-;;-195;;-;-;-;-;;-;-140;;;;6.25;5.65;;;0.5;31.25;1.87;4.11;43.65;39.98;2.91;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;09:45;2020-05-05T09:45:00+02:00;3390;400;;12;367;1387;0;86;1138;-;87;-;;-;-;;1823;-;-;-;-;-;;-;0;;;;-;-376;-;;-;-;;-236;;-;-;-;-;;-;-159;;;;11.8;12.09;;;0.35;25.0;10.83;26.97;40.91;42.43;2.54;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;10:15;2020-05-05T10:15:00+02:00;3423;409;;11;469;1371;0;86;1077;-;50;-;;-;-;;1817;-;-;-;-;-;;-;0;;;;-;-398;-;;-;-;;-245;;-;-;-;-;;-;-147;;;;11.95;12.36;;;0.32;22.92;13.7;34.46;40.05;41.94;2.51;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;13:15;2020-05-05T13:15:00+02:00;3831;509;;8;739;1347;0;87;1141;-;71;-;;-;-;;1832;-;-;-;-;-;;-;0;;;;-;-344;-;;-;-;;-257;;-;-;-;-;;-;-161;;;;13.29;15.39;;;0.21;16.67;19.29;54.3;35.16;41.21;2.27;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;14:45;2020-05-05T14:45:00+02:00;3772;554;;5;824;1346;0;86;957;-;73;-;;-;-;;1690;-;-;-;-;-;;-;0;;;;-;-389;-;;-;-;;-240;;-;-;-;-;;-;-178;;;;14.69;16.75;;;0.13;10.42;21.85;60.54;35.68;41.17;2.28;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;15:15;2020-05-05T15:15:00+02:00;3727;670;;4;742;1223;0;86;1002;-;79;-;;-;-;;1630;-;-;-;-;-;;-;0;;;;-;-324;-;;-;-;;-224;;-;-;-;-;;-;-160;;;;17.98;20.25;;;0.11;8.33;19.91;54.52;32.81;37.41;2.31;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;15:30;2020-05-05T15:30:00+02:00;3645;728;;4;695;1220;0;86;912;-;89;-;;-;-;;1537;-;-;-;-;-;;-;0;;;;-;-329;-;;-;-;;-230;;-;-;-;-;;-;-155;;;;19.97;22.01;;;0.11;8.33;19.07;51.07;33.47;37.32;2.36;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;15:45;2020-05-05T15:45:00+02:00;3684;722;;4;693;1215;0;87;964;-;84;-;;-;-;;1604;-;-;-;-;-;;-;0;;;;-;-340;-;;-;-;;-221;;-;-;-;-;;-;-163;;;;19.6;21.83;;;0.11;8.33;18.81;50.92;32.98;37.17;2.36;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;18:00;2020-05-05T18:00:00+02:00;3394;722;;2;282;949;0;86;1353;-;115;-;;-;-;;1894;-;-;-;-;-;;-;0;;;;-;-319;-;;-;-;;-203;;-;-;-;-;;-;-134;;;;21.27;21.83;;;0.06;4.17;8.31;20.72;27.96;29.03;2.53;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;18:15;2020-05-05T18:15:00+02:00;3330;678;;2;234;984;0;86;1347;-;107;-;;-;-;;1931;-;-;-;-;-;;-;0;;;;-;-326;-;;-;-;;-224;;-;-;-;-;;-;-142;;;;20.36;20.5;;;0.06;4.17;7.03;17.19;29.55;30.1;2.58;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;18:45;2020-05-05T18:45:00+02:00;3463;837;;2;188;1062;0;86;1288;-;116;-;;-;-;;1871;-;-;-;-;-;;-;0;;;;-;-340;-;;-;-;;-220;;-;-;-;-;;-;-139;;;;24.17;25.3;;;0.06;4.17;5.43;13.81;30.67;32.49;2.48;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;21:30;2020-05-05T21:30:00+02:00;3458;761;;2;9;1209;0;86;1391;-;104;-;;-;-;;1850;-;-;-;-;-;;-;0;;;;-;-158;-;;-;-;;-251;;-;-;-;-;;-;-154;;;;22.01;23.0;;;0.06;4.17;0.26;0.66;34.96;36.98;2.49;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;22:30;2020-05-05T22:30:00+02:00;3392;771;;4;0;1149;0;87;1381;-;97;-;;-;-;;1841;-;-;-;-;-;;-;0;;;;-;-192;-;;-;-;;-234;;-;-;-;-;;-;-130;;;;22.73;23.31;;;0.12;8.33;0.0;0.0;33.87;35.15;2.56;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;00:45;2020-05-06T00:45:00+02:00;3402;776;;6;0;1110;0;86;1423;-;106;-;;-;-;;1868;-;-;-;-;-;;-;0;;;;-;-146;-;;-;-;;-237;;-;-;-;-;;-;-168;;;;22.81;23.46;;;0.18;12.5;0.0;0.0;32.63;33.96;2.53;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;01:45;2020-05-06T01:45:00+02:00;3286;703;;11;0;1037;0;86;1449;-;146;-;;-;-;;1820;-;-;-;-;-;;-;0;;;;-;-140;-;;-;-;;-218;;-;-;-;-;;-;-158;;;;21.39;21.25;;;0.33;22.92;0.0;0.0;31.56;31.72;2.62;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;02:15;2020-05-06T02:15:00+02:00;3423;761;;14;0;1046;0;86;1516;-;183;-;;-;-;;1825;-;-;-;-;-;;-;0;;;;-;-140;-;;-;-;;-201;;-;-;-;-;;-;-151;;;;22.23;23.0;;;0.41;29.17;0.0;0.0;30.56;32.0;2.51;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;03:45;2020-05-06T03:45:00+02:00;2939;637;;19;0;954;0;86;1242;-;116;-;;-;-;;1596;-;-;-;-;-;;-;0;;;;-;-155;-;;-;-;;-172;;-;-;-;-;;-;-142;;;;21.67;19.26;;;0.65;39.58;0.0;0.0;32.46;29.18;2.93;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;05:15;2020-05-06T05:15:00+02:00;2923;652;;17;0;990;0;87;1178;-;120;-;;-;-;;1579;-;-;-;-;-;;-;0;;;;-;-204;-;;-;-;;-162;;-;-;-;-;;-;-154;;;;22.31;19.71;;;0.58;35.42;0.0;0.0;33.87;30.28;2.98;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;05:45;2020-05-06T05:45:00+02:00;2960;718;;19;0;1003;0;86;1133;-;119;-;;-;-;;1515;-;-;-;-;-;;-;0;;;;-;-186;-;;-;-;;-167;;-;-;-;-;;-;-148;;;;24.26;21.7;;;0.64;39.58;0.0;0.0;33.89;30.68;2.91;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;07:15;2020-05-06T07:15:00+02:00;3027;766;;17;43;1079;0;86;1036;-;106;-;;-;-;;1551;-;-;-;-;-;;-;0;;;;-;-253;-;;-;-;;-203;;-;-;-;-;;-;-165;;;;25.31;23.16;;;0.56;35.42;1.42;3.16;35.65;33.01;2.84;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;10:45;2020-05-06T10:45:00+02:00;3573;597;;29;830;965;0;86;1066;-;41;-;;-;-;;1674;-;-;-;-;-;;-;0;;;;-;-235;-;;-;-;;-282;;-;-;-;-;;-;-131;;;;16.71;18.05;;;0.81;60.42;23.23;60.98;27.01;29.52;2.41;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;12:00;2020-05-06T12:00:00+02:00;3826;595;;30;1006;945;0;86;1164;-;47;-;;-;-;;1733;-;-;-;-;-;;-;0;;;;-;-207;-;;-;-;;-289;;-;-;-;-;;-;-120;;;;15.55;17.99;;;0.78;62.5;26.29;73.92;24.7;28.91;2.25;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;12:15;2020-05-06T12:15:00+02:00;3889;634;;36;1022;923;0;86;1188;-;51;-;;-;-;;1754;-;-;-;-;-;;-;0;;;;-;-195;-;;-;-;;-290;;-;-;-;-;;-;-133;;;;16.3;19.17;;;0.93;75.0;26.28;75.09;23.73;28.23;2.21;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;13:00;2020-05-06T13:00:00+02:00;3830;602;;33;1050;1019;0;86;1041;-;42;-;;-;-;;1686;-;-;-;-;-;;-;0;;;;-;-227;-;;-;-;;-285;;-;-;-;-;;-;-175;;;;15.72;18.2;;;0.86;68.75;27.42;77.15;26.61;31.17;2.25;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;13:15;2020-05-06T13:15:00+02:00;4054;648;;34;1066;996;0;86;1225;-;44;-;;-;-;;1785;-;-;-;-;-;;-;0;;;;-;-191;-;;-;-;;-256;;-;-;-;-;;-;-158;;;;15.98;19.59;;;0.84;70.83;26.3;78.32;24.57;30.47;2.12;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;14:15;2020-05-06T14:15:00+02:00;3864;651;;37;1055;933;0;86;1102;-;80;-;;-;-;;1635;-;-;-;-;-;;-;0;;;;-;-264;-;;-;-;;-224;;-;-;-;-;;-;-125;;;;16.85;19.68;;;0.96;77.08;27.3;77.52;24.15;28.54;2.23;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;14:45;2020-05-06T14:45:00+02:00;3768;658;;36;1024;856;0;92;1100;-;70;-;;-;-;;1701;-;-;-;-;-;;-;0;;;;-;-284;-;;-;-;;-245;;-;-;-;-;;-;-143;;;;17.46;19.89;;;0.96;75.0;27.18;75.24;22.72;26.19;2.44;31.4;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;16:30;2020-05-06T16:30:00+02:00;3355;655;;36;874;803;0;91;895;-;99;-;;-;-;;1524;-;-;-;-;-;;-;0;;;;-;-371;-;;-;-;;-213;;-;-;-;-;;-;-145;;;;19.52;19.8;;;1.07;75.0;26.05;64.22;23.93;24.56;2.71;31.06;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;17:30;2020-05-06T17:30:00+02:00;3256;648;;36;665;904;0;91;912;-;88;-;;-;-;;1524;-;-;-;-;-;;-;0;;;;-;-310;-;;-;-;;-219;;-;-;-;-;;-;-171;;;;19.9;19.59;;;1.11;75.0;20.42;48.86;27.76;27.65;2.79;31.06;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;19:00;2020-05-06T19:00:00+02:00;3458;688;;34;245;1015;0;101;1374;-;103;-;;-;-;;1924;-;-;-;-;-;;-;0;;;;-;-282;-;;-;-;;-221;;-;-;-;-;;-;-150;;;;19.9;20.8;;;0.98;70.83;7.09;18.0;29.35;31.05;2.92;34.47;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;19:45;2020-05-06T19:45:00+02:00;3513;702;;34;83;1125;0;101;1468;-;100;-;;-;-;;1978;-;-;-;-;-;;-;0;;;;-;-210;-;;-;-;;-238;;-;-;-;-;;-;-162;;;;19.98;21.22;;;0.97;70.83;2.36;6.1;32.02;34.41;2.88;34.47;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;20:00;2020-05-06T20:00:00+02:00;3539;726;;34;45;1134;0;100;1501;-;140;-;;-;-;;1887;-;-;-;-;-;;-;0;;;;-;-173;-;;-;-;;-243;;-;-;-;-;;-;-110;;;;20.51;21.95;;;0.96;70.83;1.27;3.31;32.04;34.69;2.83;34.13;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;20:45;2020-05-06T20:45:00+02:00;3515;822;;31;18;1146;0;102;1395;-;117;-;;-;-;;1806;-;-;-;-;-;;-;0;;;;-;-147;-;;-;-;;-258;;-;-;-;-;;-;-122;;;;23.39;24.85;;;0.88;64.58;0.51;1.32;32.6;35.06;2.9;34.81;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;23:00;2020-05-06T23:00:00+02:00;3647;841;;32;0;1350;0;86;1338;-;106;-;;-;-;;1797;-;-;-;-;-;;-;0;;;;-;-176;-;;-;-;;-256;;-;-;-;-;;-;-131;;;;23.06;25.42;;;0.88;66.67;0.0;0.0;37.02;41.3;2.36;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;01:00;2020-05-07T01:00:00+02:00;3361;710;;27;0;1128;0;87;1409;-;119;-;;-;-;;1817;-;-;-;-;-;;-;0;;;;-;-143;-;;-;-;;-245;;-;-;-;-;;-;-138;;;;21.12;21.46;;;0.8;56.25;0.0;0.0;33.56;34.51;2.59;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;02:00;2020-05-07T02:00:00+02:00;3301;765;;25;0;986;0;102;1423;-;156;-;;-;-;;1791;-;-;-;-;-;;-;0;;;;-;-156;-;;-;-;;-233;;-;-;-;-;;-;-134;;;;23.17;23.13;;;0.76;52.08;0.0;0.0;29.87;30.16;3.09;34.81;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;02:15;2020-05-07T02:15:00+02:00;3477;825;;20;0;953;0;102;1577;-;186;-;;-;-;;1906;-;-;-;-;-;;-;0;;;;-;-170;-;;-;-;;-182;;-;-;-;-;;-;-163;;;;23.73;24.94;;;0.58;41.67;0.0;0.0;27.41;29.15;2.93;34.81;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;02:30;2020-05-07T02:30:00+02:00;3322;785;;22;0;910;0;108;1498;-;176;-;;-;-;;1847;-;-;-;-;-;;-;0;;;;-;-181;-;;-;-;;-186;;-;-;-;-;;-;-159;;;;23.63;23.73;;;0.66;45.83;0.0;0.0;27.39;27.84;3.25;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;03:15;2020-05-07T03:15:00+02:00;3107;843;;17;0;815;0;105;1327;-;158;-;;-;-;;1695;-;-;-;-;-;;-;0;;;;-;-191;-;;-;-;;-191;;-;-;-;-;;-;-144;;;;27.13;25.48;;;0.55;35.42;0.0;0.0;26.23;24.93;3.38;35.84;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;03:45;2020-05-07T03:45:00+02:00;2911;804;;14;0;839;0;105;1148;-;147;-;;-;-;;1566;-;-;-;-;-;;-;0;;;;-;-214;-;;-;-;;-192;;-;-;-;-;;-;-159;;;;27.62;24.3;;;0.48;29.17;0.0;0.0;28.82;25.67;3.61;35.84;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;05:30;2020-05-07T05:30:00+02:00;2876;809;;9;0;948;0;108;1002;-;113;-;;-;-;;1501;-;-;-;-;-;;-;0;;;;-;-238;-;;-;-;;-219;;-;-;-;-;;-;-155;;;;28.13;24.46;;;0.31;18.75;0.0;0.0;32.96;29.0;3.76;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;06:00;2020-05-07T06:00:00+02:00;2862;801;;8;0;1061;0;107;885;-;108;-;;-;-;;1397;-;-;-;-;-;;-;0;;;;-;-263;-;;-;-;;-231;;-;-;-;-;;-;-126;;;;27.99;24.21;;;0.28;16.67;0.0;0.0;37.07;32.46;3.74;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;06:15;2020-05-07T06:15:00+02:00;2888;834;;9;12;1210;0;110;715;-;87;-;;-;-;;1351;-;-;-;-;-;;-;0;;;;-;-307;-;;-;-;;-261;;-;-;-;-;;-;-155;;;;28.88;25.21;;;0.31;18.75;0.42;0.88;41.9;37.01;3.81;37.54;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;07:45;2020-05-07T07:45:00+02:00;3064;835;;5;113;1265;0;107;739;-;82;-;;-;-;;1434;-;-;-;-;-;;-;0;;;;-;-362;-;;-;-;;-271;;-;-;-;-;;-;-143;;;;27.25;25.24;;;0.16;10.42;3.69;8.3;41.29;38.7;3.49;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;08:15;2020-05-07T08:15:00+02:00;3117;827;;4;228;1250;0;109;699;-;77;-;;-;-;;1474;-;-;-;-;-;;-;0;;;;-;-423;-;;-;-;;-280;;-;-;-;-;;-;-148;;;;26.53;25.0;;;0.13;8.33;7.31;16.75;40.1;38.24;3.5;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;08:45;2020-05-07T08:45:00+02:00;3262;831;;3;370;1166;0;105;787;-;75;-;;-;-;;1547;-;-;-;-;-;;-;0;;;;-;-413;-;;-;-;;-280;;-;-;-;-;;-;-142;;;;25.48;25.12;;;0.09;6.25;11.34;27.19;35.74;35.67;3.22;35.84;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;09:00;2020-05-07T09:00:00+02:00;3241;834;;3;430;1144;0;107;723;-;71;-;;-;-;;1458;-;-;-;-;-;;-;0;;;;-;-383;-;;-;-;;-283;;-;-;-;-;;-;-139;;;;25.73;25.21;;;0.09;6.25;13.27;31.59;35.3;35.0;3.3;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;09:15;2020-05-07T09:15:00+02:00;3284;832;;3;511;1041;0;105;792;-;76;-;;-;-;;1460;-;-;-;-;-;;-;0;;;;-;-316;-;;-;-;;-294;;-;-;-;-;;-;-134;;;;25.33;25.15;;;0.09;6.25;15.56;37.55;31.7;31.84;3.2;35.84;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;10:30;2020-05-07T10:30:00+02:00;3523;745;;1;795;1009;0;108;865;-;77;-;;-;-;;1479;-;-;-;-;-;;-;0;;;;-;-252;-;;-;-;;-289;;-;-;-;-;;-;-149;;;;21.15;22.52;;;0.03;2.08;22.57;58.41;28.64;30.87;3.07;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;11:30;2020-05-07T11:30:00+02:00;3600;714;;1;912;884;0;108;980;-;73;-;;-;-;;1591;-;-;-;-;-;;-;0;;;;-;-275;-;;-;-;;-278;;-;-;-;-;;-;-131;;;;19.83;21.58;;;0.03;2.08;25.33;67.01;24.56;27.04;3.0;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;12:15;2020-05-07T12:15:00+02:00;3789;730;;1;970;875;0;106;1107;-;96;-;;-;-;;1657;-;-;-;-;-;;-;0;;;;-;-214;-;;-;-;;-278;;-;-;-;-;;-;-155;;;;19.27;22.07;;;0.03;2.08;25.6;71.27;23.09;26.77;2.8;36.18;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;12:30;2020-05-07T12:30:00+02:00;3772;761;;2;959;926;0;105;1020;-;90;-;;-;-;;1590;-;-;-;-;-;;-;0;;;;-;-219;-;;-;-;;-278;;-;-;-;-;;-;-161;;;;20.17;23.0;;;0.05;4.17;25.42;70.46;24.55;28.33;2.78;35.84;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;14:00;2020-05-07T14:00:00+02:00;3793;763;;3;1027;950;-51;109;993;-;110;-;;-;-;;1589;-;-;-;-;-;;-;0;;;;-;-250;-;;-;-;;-275;;-;-;-;-;;-;-182;;;;20.12;23.07;;;0.08;6.25;27.08;75.46;25.05;29.06;2.87;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;14:30;2020-05-07T14:30:00+02:00;3735;760;;4;998;850;-51;107;1066;-;148;-;;-;-;;1613;-;-;-;-;-;;-;0;;;;-;-257;-;;-;-;;-227;;-;-;-;-;;-;-211;;;;20.35;22.97;;;0.11;8.33;26.72;73.33;22.76;26.0;2.86;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;14:45;2020-05-07T14:45:00+02:00;3706;726;;4;1008;936;0;108;923;-;136;-;;-;-;;1515;-;-;-;-;-;;-;0;;;;-;-290;-;;-;-;;-225;;-;-;-;-;;-;-213;;;;19.59;21.95;;;0.11;8.33;27.2;74.06;25.26;28.63;2.91;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;16:45;2020-05-07T16:45:00+02:00;3424;843;;7;768;1016;-51;108;733;-;107;-;;-;-;;1377;-;-;-;-;-;;-;0;;;;-;-346;-;;-;-;;-199;;-;-;-;-;;-;-207;;;;24.62;25.48;;;0.2;14.58;22.43;56.43;29.67;31.08;3.15;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;17:15;2020-05-07T17:15:00+02:00;3296;846;;8;672;946;-51;107;768;-;72;-;;-;-;;1515;-;-;-;-;-;;-;0;;;;-;-406;-;;-;-;;-213;;-;-;-;-;;-;-198;;;;25.67;25.57;;;0.24;16.67;20.39;49.38;28.7;28.94;3.25;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;18:15;2020-05-07T18:15:00+02:00;3302;779;;5;395;1023;0;107;993;-;76;-;;-;-;;1734;-;-;-;-;-;;-;0;;;;-;-399;-;;-;-;;-241;;-;-;-;-;;-;-177;;;;23.59;23.55;;;0.15;10.42;11.96;29.02;30.98;31.29;3.24;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;18:30;2020-05-07T18:30:00+02:00;3314;807;;4;339;1080;0;106;977;-;80;-;;-;-;;1721;-;-;-;-;-;;-;0;;;;-;-395;-;;-;-;;-239;;-;-;-;-;;-;-190;;;;24.35;24.4;;;0.12;8.33;10.23;24.91;32.59;33.04;3.2;36.18;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;19:15;2020-05-07T19:15:00+02:00;3495;839;;3;187;1450;0;107;908;-;81;-;;-;-;;1768;-;-;-;-;-;;-;0;;;;-;-503;-;;-;-;;-268;;-;-;-;-;;-;-170;;;;24.01;25.36;;;0.09;6.25;5.35;13.74;41.49;44.36;3.06;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;19:30;2020-05-07T19:30:00+02:00;3515;870;;3;130;1455;0;108;949;-;89;-;;-;-;;1796;-;-;-;-;-;;-;0;;;;-;-491;-;;-;-;;-272;;-;-;-;-;;-;-172;;;;24.75;26.3;;;0.09;6.25;3.7;9.55;41.39;44.51;3.07;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;20:30;2020-05-07T20:30:00+02:00;3506;882;;2;35;1409;0;108;1070;-;93;-;;-;-;;1842;-;-;-;-;-;;-;0;;;;-;-415;-;;-;-;;-257;;-;-;-;-;;-;-193;;;;25.16;26.66;;;0.06;4.17;1.0;2.57;40.19;43.1;3.08;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;01:15;2020-05-08T01:15:00+02:00;3296;381;;1;0;1440;0;107;1368;-;80;-;;-;-;;2057;-;-;-;-;-;;-;0;;;;-;-363;-;;-;-;;-232;;-;-;-;-;;-;-172;;;;11.56;11.52;;;0.03;2.08;0.0;0.0;43.69;44.05;3.25;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;02:15;2020-05-08T02:15:00+02:00;3372;130;;0;0;1308;0;110;1824;-;116;-;;-;-;;2404;-;-;-;-;-;;-;0;;;;-;-313;-;;-;-;;-207;;-;-;-;-;;-;-176;;;;3.86;3.93;;;0.0;0.0;0.0;0.0;38.79;40.01;3.26;37.54;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;03:30;2020-05-08T03:30:00+02:00;2929;130;;1;0;1060;0;111;1627;-;71;-;;-;-;;2160;-;-;-;-;-;;-;0;;;;-;-272;-;;-;-;;-172;;-;-;-;-;;-;-161;;;;4.44;3.93;;;0.03;2.08;0.0;0.0;36.19;32.43;3.79;37.88;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;04:15;2020-05-08T04:15:00+02:00;2786;130;;1;0;1022;0;108;1526;-;96;-;;-;-;;2094;-;-;-;-;-;;-;0;;;;-;-318;-;;-;-;;-161;;-;-;-;-;;-;-185;;;;4.67;3.93;;;0.04;2.08;0.0;0.0;36.68;31.26;3.88;36.86;
